"Supplementary Table 4.1 Phenotype data formatted for calculating ANOVA, MLM, and REML",,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Plate ID,Well,Plate row,Plate column,Genotype,Experiment Replicate,Experiment,Au,Cube Root Au,Anthesis date,Induction date,Harvest date,Grind date,Phadebas Date,Anthesis-Induction,Anthesis-Harvest,Harvest-Grind,Grind-Phadebas,Rht-B1,Rht-D1,Rht Genotype,,
Seahawk,P00129,E01,E,1,233,T3,T,0.551,0.819817528,9/8/2022,9/28/2022,10/31/2022,5/17/2023,6/6/2023,20,53,198,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00144,G11,G,11,211,T3,T,0.552,0.820313186,9/13/2022,10/3/2022,11/1/2022,6/17/2023,6/20/2023,20,49,228,3,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,F05,F,5,217,T2,T,0.552,0.820313186,9/9/2022,10/3/2022,10/31/2022,6/5/2023,6/14/2023,24,52,217,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00139,C08,C,8,215,T2,T,0.553,0.820808245,8/28/2022,9/19/2022,10/17/2022,6/13/2023,6/20/2023,22,50,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00126,G01,G,1,202,T2,T,0.553,0.820808245,9/18/2022,10/12/2022,11/11/2022,5/12/2023,6/6/2023,24,54,182,25,Het,Het,double-dwarf,,
Seahawk,P00145,D10,D,10,195,C2,C,0.554,0.821302708,9/15/2022,10/7/2022,11/1/2022,6/12/2023,6/20/2023,22,47,223,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00140,E11,E,11,218,T3,T,0.554,0.821302708,9/8/2022,10/3/2022,11/1/2022,6/7/2023,6/20/2023,25,54,218,13,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00130,C01,C,1,195,C1,C,0.554,0.821302708,9/7/2022,9/28/2022,10/24/2022,5/22/2023,6/6/2023,21,47,210,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00127,H02,H,2,195,T2,T,0.555,0.821796576,9/15/2022,10/5/2022,11/4/2022,5/15/2023,6/6/2023,20,50,192,22,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00150,C02,C,2,219,T2,T,0.557,0.822782536,9/12/2022,9/28/2022,10/31/2022,6/21/2023,6/28/2023,16,49,233,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00147,G09,G,9,213,T1,T,0.559,0.823766138,9/1/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,22,53,239,8,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00149,E12,E,12,213,T3,T,0.56,0.82425706,8/30/2022,9/19/2022,10/24/2022,6/17/2023,6/28/2023,20,55,236,11,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00128,F04,F,4,197,T2,T,0.56,0.82425706,9/18/2022,10/3/2022,11/1/2022,5/15/2023,6/6/2023,15,44,195,22,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00134,F06,F,6,193,T2,T,0.561,0.824747397,9/12/2022,10/5/2022,11/4/2022,5/23/2023,6/14/2023,23,53,200,22,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00141,B01,B,1,206,C1,C,0.563,0.825726327,8/29/2022,9/19/2022,10/17/2022,6/13/2023,6/20/2023,21,49,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00127,A02,A,2,202,C3,C,0.564,0.826214923,9/24/2022,10/17/2022,11/11/2022,5/17/2023,6/6/2023,23,48,187,20,Het,Het,double-dwarf,,
Seahawk,P00135,H08,H,8,P11,T3,T,0.565,0.826702941,9/1/2022,9/26/2022,10/31/2022,6/12/2023,6/14/2023,25,60,224,2,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00150,C12,C,12,207,T2,T,0.565,0.826702941,9/2/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,21,52,239,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,A09,A,9,219,C3,C,0.566,0.827190384,9/11/2022,10/3/2022,10/26/2022,6/6/2023,6/14/2023,22,45,223,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00148,D02,D,2,194,T2,T,0.566,0.827190384,9/7/2022,9/28/2022,10/31/2022,6/15/2023,6/28/2023,21,54,227,13,NA,Rht-D1a,NA,,
Seahawk,P00136,A07,A,7,215,T1,T,0.566,0.827190384,8/27/2022,9/19/2022,10/17/2022,5/31/2023,6/14/2023,23,51,226,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00128,B04,B,4,197,T2,T,0.566,0.827190384,9/18/2022,10/3/2022,11/1/2022,5/15/2023,6/6/2023,15,44,195,22,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00147,F08,F,8,220,C1,C,0.568,0.82816355,9/4/2022,9/26/2022,10/17/2022,6/20/2023,6/28/2023,22,43,246,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,E09,E,9,219,C3,C,0.569,0.828649276,9/11/2022,10/3/2022,10/26/2022,6/6/2023,6/14/2023,22,45,223,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00134,B06,B,6,193,T2,T,0.57,0.829134434,9/12/2022,10/5/2022,11/4/2022,5/23/2023,6/14/2023,23,53,200,22,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00138,H04,H,4,P5,T2,T,0.572,0.83010305,9/15/2022,10/7/2022,11/4/2022,5/20/2023,6/14/2023,22,50,197,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00138,H03,H,3,P5,T2,T,0.575,0.831551749,9/15/2022,10/7/2022,11/4/2022,5/20/2023,6/14/2023,22,50,197,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,E07,E,7,215,T1,T,0.576,0.832033529,8/27/2022,9/19/2022,10/17/2022,5/31/2023,6/14/2023,23,51,226,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00127,B10,B,10,201,C2,C,0.576,0.832033529,9/27/2022,10/17/2022,11/11/2022,5/19/2023,6/6/2023,20,45,189,18,NA,NA,NA,,
Seahawk,P00147,G02,G,2,213,T1,T,0.577,0.832514752,9/1/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,22,53,239,8,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00128,H01,H,1,P5,T3,T,0.577,0.832514752,9/15/2022,10/5/2022,11/4/2022,5/16/2023,6/6/2023,20,50,193,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00143,H11,H,11,195,C2,C,0.578,0.832995419,9/15/2022,10/7/2022,11/1/2022,6/12/2023,6/20/2023,22,47,223,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00140,C12,C,12,213,T2,T,0.58,0.833955092,8/31/2022,9/23/2022,10/24/2022,6/6/2023,6/20/2023,23,54,225,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00129,A05,A,5,223,T2,T,0.58,0.833955092,9/18/2022,10/10/2022,NA,5/12/2023,6/6/2023,22,NA,NA,25,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00133,G07,G,7,237,T1,T,0.58,0.833955092,8/29/2022,9/19/2022,10/17/2022,5/17/2023,6/14/2023,21,49,212,28,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,D07,D,7,P11,T3,T,0.583,0.835390473,9/12/2022,10/3/2022,11/1/2022,5/31/2023,6/6/2023,21,50,211,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00138,B03,B,3,225,C3,C,0.583,0.835390473,9/10/2022,9/28/2022,10/24/2022,6/8/2023,6/14/2023,18,44,227,6,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,C10,C,10,199,C2,C,0.584,0.835867839,9/12/2022,9/28/2022,10/26/2022,6/7/2023,6/14/2023,16,44,224,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00145,H10,H,10,195,C2,C,0.584,0.835867839,9/15/2022,10/7/2022,11/1/2022,6/12/2023,6/20/2023,22,47,223,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,E09,E,9,197,C3,C,0.586,0.836820939,9/18/2022,10/7/2022,11/1/2022,5/31/2023,6/14/2023,19,44,211,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00150,D06,D,6,219,T2,T,0.589,0.838246531,9/12/2022,9/28/2022,10/31/2022,6/21/2023,6/28/2023,16,49,233,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00127,H07,H,7,P11,C1,C,0.59,0.838720653,9/1/2022,9/26/2022,10/17/2022,5/31/2023,6/6/2023,25,46,226,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00148,B07,B,7,238,T3,T,0.591,0.839194239,8/30/2022,9/19/2022,10/17/2022,6/13/2023,6/28/2023,20,48,239,15,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00150,H06,H,6,219,T2,T,0.593,0.84013981,9/12/2022,9/28/2022,10/31/2022,6/21/2023,6/28/2023,16,49,233,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00143,F04,F,4,219,T1,T,0.594,0.840611799,9/8/2022,9/28/2022,10/31/2022,6/18/2023,6/20/2023,20,53,230,2,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00147,E08,E,8,204,T1,T,0.594,0.840611799,8/30/2022,9/20/2022,10/31/2022,6/17/2023,6/28/2023,21,62,229,11,NA,Rht-D1a,NA,,
Seahawk,P00148,G02,G,2,207,C3,C,0.595,0.841083259,9/1/2022,9/23/2022,10/17/2022,6/14/2023,6/28/2023,22,46,240,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00138,D04,D,4,P5,T2,T,0.595,0.841083259,9/15/2022,10/7/2022,11/4/2022,5/20/2023,6/14/2023,22,50,197,25,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00141,B10,B,10,229,T3,T,0.596,0.84155419,9/7/2022,9/28/2022,10/31/2022,6/13/2023,6/20/2023,21,54,225,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00141,A10,A,10,206,C1,C,0.596,0.84155419,8/29/2022,9/19/2022,10/17/2022,6/13/2023,6/20/2023,21,49,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,H04,H,4,P5,T1,T,0.596,0.84155419,9/17/2022,10/10/2022,11/11/2022,5/16/2023,6/6/2023,23,55,186,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,B08,B,8,231,T3,T,0.597,0.842024595,8/27/2022,9/19/2022,10/17/2022,6/5/2023,6/14/2023,23,51,231,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00149,A12,A,12,213,T3,T,0.597,0.842024595,8/30/2022,9/19/2022,10/24/2022,6/17/2023,6/28/2023,20,55,236,11,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00144,G03,G,3,237,T2,T,0.598,0.842494475,8/30/2022,9/20/2022,10/24/2022,6/16/2023,6/20/2023,21,55,235,4,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00141,E10,E,10,206,C1,C,0.598,0.842494475,8/29/2022,9/19/2022,10/17/2022,6/13/2023,6/20/2023,21,49,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00149,C11,C,11,218,T1,T,0.598,0.842494475,9/10/2022,9/28/2022,10/31/2022,6/17/2023,6/28/2023,18,51,229,11,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,E04,E,4,197,C3,C,0.599,0.842963831,9/18/2022,10/7/2022,11/1/2022,5/31/2023,6/14/2023,19,44,211,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,B09,B,9,231,T3,T,0.601,0.843900979,8/27/2022,9/19/2022,10/17/2022,6/5/2023,6/14/2023,23,51,231,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,F06,F,6,197,T3,T,0.601,0.843900979,9/16/2022,10/7/2022,11/4/2022,5/16/2023,6/6/2023,21,49,193,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00141,B07,B,7,208,T1,T,0.602,0.844368773,9/6/2022,9/28/2022,10/31/2022,6/13/2023,6/20/2023,22,55,225,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00141,F10,F,10,229,T3,T,0.603,0.84483605,9/7/2022,9/28/2022,10/31/2022,6/13/2023,6/20/2023,21,54,225,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00140,E07,E,7,215,T3,T,0.603,0.84483605,8/28/2022,9/19/2022,10/17/2022,6/7/2023,6/20/2023,22,50,233,13,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,H07,H,7,P11,T3,T,0.604,0.84530281,9/12/2022,10/3/2022,11/1/2022,5/31/2023,6/6/2023,21,50,211,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00127,D07,D,7,P11,C1,C,0.605,0.845769056,9/1/2022,9/26/2022,10/17/2022,5/31/2023,6/6/2023,25,46,226,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00129,D05,D,5,P11,T3,T,0.606,0.846234788,9/12/2022,10/3/2022,11/1/2022,5/31/2023,6/6/2023,21,50,211,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00138,F03,F,3,225,C3,C,0.606,0.846234788,9/10/2022,9/28/2022,10/24/2022,6/8/2023,6/14/2023,18,44,227,6,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00147,A11,A,11,231,C3,C,0.606,0.846234788,8/25/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,29,60,239,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00144,D10,D,10,195,C2,C,0.609,0.847628917,9/15/2022,10/7/2022,11/1/2022,6/12/2023,6/20/2023,22,47,223,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00132,E01,E,1,220,T1,T,0.61,0.848092609,9/6/2022,9/28/2022,10/31/2022,5/30/2023,6/14/2023,22,55,211,15,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00131,D03,D,3,P11,C2,C,0.611,0.848555794,9/1/2022,9/26/2022,10/24/2022,5/31/2023,6/14/2023,25,53,219,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00148,B06,B,6,238,T3,T,0.611,0.848555794,8/30/2022,9/19/2022,10/17/2022,6/13/2023,6/28/2023,20,48,239,15,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00131,H03,H,3,P11,C2,C,0.612,0.849018475,9/1/2022,9/26/2022,10/24/2022,5/31/2023,6/14/2023,25,53,219,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00127,C09,C,9,203,C1,C,0.612,0.849018475,9/20/2022,10/14/2022,11/4/2022,5/12/2023,6/6/2023,24,45,189,25,Het,Het,double-dwarf,,
Seahawk,P00127,A05,A,5,202,C3,C,0.613,0.849480652,9/24/2022,10/17/2022,11/11/2022,5/17/2023,6/6/2023,23,48,187,20,Het,Het,double-dwarf,,
Seahawk,P00129,B06,B,6,197,T3,T,0.613,0.849480652,9/16/2022,10/7/2022,11/4/2022,5/16/2023,6/6/2023,21,49,193,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00128,D01,D,1,P5,T3,T,0.614,0.849942326,9/15/2022,10/5/2022,11/4/2022,5/16/2023,6/6/2023,20,50,193,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00150,G12,G,12,207,T2,T,0.617,0.851324348,9/2/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,21,52,239,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00136,F08,F,8,231,T3,T,0.617,0.851324348,8/27/2022,9/19/2022,10/17/2022,6/5/2023,6/14/2023,23,51,231,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,D03,D,3,P5,T1,T,0.617,0.851324348,9/17/2022,10/10/2022,11/11/2022,5/16/2023,6/6/2023,23,55,186,21,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00144,C06,C,6,194,T3,T,0.618,0.851784027,9/7/2022,9/28/2022,10/31/2022,6/18/2023,6/20/2023,21,54,230,2,NA,Rht-D1a,NA,,
Seahawk,P00127,E05,E,5,202,C3,C,0.618,0.851784027,9/24/2022,10/17/2022,11/11/2022,5/17/2023,6/6/2023,23,48,187,20,Het,Het,double-dwarf,,
Seahawk,P00130,B06,B,6,238,C1,C,0.619,0.85224321,8/30/2022,9/19/2022,10/17/2022,5/22/2023,6/6/2023,20,48,217,15,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00146,B12,B,12,230,C1,C,0.62,0.852701898,8/26/2022,9/19/2022,10/24/2022,6/15/2023,6/20/2023,24,59,234,5,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00129,A03,A,3,236,T2,T,0.621,0.853160094,9/19/2022,10/10/2022,11/11/2022,5/16/2023,6/6/2023,21,53,186,21,Rht-B1a,NA,NA,,
Seahawk,P00136,C12,C,12,235,C2,C,0.622,0.853617798,9/8/2022,9/28/2022,10/26/2022,6/5/2023,6/14/2023,20,48,222,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00147,A08,A,8,204,T1,T,0.622,0.853617798,8/30/2022,9/20/2022,10/31/2022,6/17/2023,6/28/2023,21,62,229,11,NA,Rht-D1a,NA,,
Seahawk,P00130,B03,B,3,238,C1,C,0.622,0.853617798,8/30/2022,9/19/2022,10/17/2022,5/22/2023,6/6/2023,20,48,217,15,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00142,F11,F,11,225,T2,T,0.623,0.854075012,9/12/2022,10/3/2022,11/1/2022,6/14/2023,6/20/2023,21,50,225,6,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00150,B06,B,6,230,C3,C,0.624,0.854531736,8/24/2022,9/19/2022,10/24/2022,6/21/2023,6/28/2023,26,61,240,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00148,C07,C,7,196,C1,C,0.625,0.854987973,9/17/2022,10/5/2022,10/31/2022,6/14/2023,6/28/2023,18,44,226,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00144,G06,G,6,194,T3,T,0.628,0.856353771,9/7/2022,9/28/2022,10/31/2022,6/18/2023,6/20/2023,21,54,230,2,NA,Rht-D1a,NA,,
Seahawk,P00129,E05,E,5,223,T2,T,0.629,0.85680807,9/18/2022,10/10/2022,NA,5/12/2023,6/6/2023,22,NA,NA,25,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00131,C06,C,6,197,C1,C,0.63,0.857261888,9/17/2022,10/7/2022,11/1/2022,5/30/2023,6/14/2023,20,45,210,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00133,G09,G,9,237,T1,T,0.63,0.857261888,8/29/2022,9/19/2022,10/17/2022,5/17/2023,6/14/2023,21,49,212,28,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,B10,B,10,196,C2,C,0.631,0.857715226,9/17/2022,10/5/2022,10/31/2022,5/31/2023,6/14/2023,18,44,212,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00150,D04,D,4,207,T2,T,0.633,0.858620467,9/2/2022,9/23/2022,10/24/2022,6/20/2023,6/28/2023,21,52,239,8,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00142,H05,H,5,P5,T1,T,0.635,0.859523803,9/7/2022,9/28/2022,10/24/2022,6/14/2023,6/20/2023,21,47,233,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00136,G07,G,7,225,T1,T,0.636,0.85997476,9/11/2022,10/3/2022,11/1/2022,6/5/2023,6/14/2023,22,51,216,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00136,H02,H,2,235,C2,C,0.636,0.85997476,9/8/2022,9/28/2022,10/26/2022,6/5/2023,6/14/2023,20,48,222,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00138,C03,C,3,217,C3,C,0.637,0.860425245,9/12/2022,10/3/2022,10/31/2022,6/2/2023,6/14/2023,21,49,214,12,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,G10,G,10,199,C2,C,0.64,0.861773876,9/12/2022,9/28/2022,10/26/2022,6/7/2023,6/14/2023,16,44,224,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00136,F09,F,9,231,T3,T,0.64,0.861773876,8/27/2022,9/19/2022,10/17/2022,6/5/2023,6/14/2023,23,51,231,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00131,D02,D,2,232,T3,T,0.641,0.862222483,9/12/2022,10/3/2022,11/1/2022,5/30/2023,6/14/2023,21,50,210,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00127,C08,C,8,203,C1,C,0.641,0.862222483,9/20/2022,10/14/2022,11/4/2022,5/12/2023,6/6/2023,24,45,189,25,Het,Het,double-dwarf,,
Seahawk,P00137,C11,C,11,197,C2,C,0.642,0.862670624,9/18/2022,10/7/2022,11/1/2022,6/7/2023,6/14/2023,19,44,218,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00150,B09,B,9,230,C3,C,0.643,0.863118299,8/24/2022,9/19/2022,10/24/2022,6/21/2023,6/28/2023,26,61,240,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00135,A05,A,5,215,C1,C,0.643,0.863118299,8/29/2022,9/19/2022,10/17/2022,6/1/2023,6/14/2023,21,49,227,13,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00131,G06,G,6,197,C1,C,0.643,0.863118299,9/17/2022,10/7/2022,11/1/2022,5/30/2023,6/14/2023,20,45,210,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00137,F05,F,5,227,T3,T,0.647,0.864904374,9/9/2022,9/28/2022,10/31/2022,6/12/2023,6/14/2023,19,52,224,2,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00142,C01,C,1,196,C3,C,0.647,0.864904374,9/17/2022,10/7/2022,11/1/2022,6/14/2023,6/20/2023,20,45,225,6,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00135,A04,A,4,215,C1,C,0.647,0.864904374,8/29/2022,9/19/2022,10/17/2022,6/1/2023,6/14/2023,21,49,227,13,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00150,F06,F,6,230,C3,C,0.648,0.865349742,8/24/2022,9/19/2022,10/24/2022,6/21/2023,6/28/2023,26,61,240,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00138,B07,B,7,216,C2,C,0.649,0.865794652,9/5/2022,9/26/2022,10/17/2022,6/12/2023,6/14/2023,21,42,238,2,NA,NA,NA,,
Seahawk,P00136,C07,C,7,225,T1,T,0.649,0.865794652,9/11/2022,10/3/2022,11/1/2022,6/5/2023,6/14/2023,22,51,216,9,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00131,C04,C,4,197,C1,C,0.649,0.865794652,9/17/2022,10/7/2022,11/1/2022,5/30/2023,6/14/2023,20,45,210,15,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00140,D03,D,3,P11,C1,C,0.657,0.869337585,9/13/2022,10/3/2022,10/31/2022,6/14/2023,6/20/2023,20,48,226,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
Seahawk,P00141,C07,C,7,231,C1,C,0.658,0.869778426,8/27/2022,9/20/2022,10/17/2022,6/13/2023,6/20/2023,24,51,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00138,F12,F,12,232,T1,T,0.659,0.87021882,9/8/2022,9/28/2022,10/31/2022,6/9/2023,6/14/2023,20,53,221,5,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00127,G08,G,8,203,C1,C,0.661,0.871098274,9/20/2022,10/14/2022,11/4/2022,5/12/2023,6/6/2023,24,45,189,25,Het,Het,double-dwarf,,
Seahawk,P00144,F09,F,9,206,T1,T,0.665,0.872851874,8/23/2022,9/19/2022,10/24/2022,6/16/2023,6/20/2023,27,62,235,4,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00135,B08,B,8,231,C2,C,0.667,0.873726037,8/27/2022,9/19/2022,10/17/2022,6/1/2023,6/14/2023,23,51,227,13,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00127,A08,A,8,196,T2,T,0.668,0.874162464,9/15/2022,10/5/2022,11/4/2022,5/17/2023,6/6/2023,20,50,194,20,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00132,H08,H,8,P5,T2,T,0.668,0.874162464,9/20/2022,10/10/2022,11/11/2022,5/15/2023,6/14/2023,20,52,185,30,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00150,G02,G,2,219,T2,T,0.67,0.875034012,9/12/2022,9/28/2022,10/31/2022,6/21/2023,6/28/2023,16,49,233,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00144,H06,H,6,194,T3,T,0.673,0.876338089,9/7/2022,9/28/2022,10/31/2022,6/18/2023,6/20/2023,21,54,230,2,NA,Rht-D1a,NA,,
Seahawk,P00150,F09,F,9,230,C3,C,0.673,0.876338089,8/24/2022,9/19/2022,10/24/2022,6/21/2023,6/28/2023,26,61,240,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00128,G09,G,9,236,C1,C,0.673,0.876338089,9/19/2022,10/10/2022,11/4/2022,5/17/2023,6/6/2023,21,46,194,20,Rht-B1a,NA,NA,,
Seahawk,P00127,G09,G,9,203,C1,C,0.673,0.876338089,9/20/2022,10/14/2022,11/4/2022,5/12/2023,6/6/2023,24,45,189,25,Het,Het,double-dwarf,,
Seahawk,P00144,H10,H,10,195,C2,C,0.674,0.87677192,9/15/2022,10/7/2022,11/1/2022,6/12/2023,6/20/2023,22,47,223,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00141,C02,C,2,238,C2,C,0.678,0.878502964,8/30/2022,9/19/2022,10/17/2022,6/13/2023,6/20/2023,20,48,239,7,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00143,B03,B,3,219,T1,T,0.679,0.878934661,9/8/2022,9/28/2022,10/31/2022,6/18/2023,6/20/2023,20,53,230,2,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,F02,F,2,203,T1,T,0.679,0.878934661,9/20/2022,10/14/2022,11/16/2022,5/16/2023,6/14/2023,24,57,181,29,Het,Het,double-dwarf,,
Seahawk,P00140,C10,C,10,229,C1,C,0.682,0.880227214,9/10/2022,10/3/2022,10/31/2022,6/14/2023,6/20/2023,23,51,226,6,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00137,F11,F,11,196,C2,C,0.682,0.880227214,9/17/2022,10/5/2022,10/31/2022,5/31/2023,6/14/2023,18,44,212,14,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00144,B09,B,9,206,T1,T,0.683,0.880657223,8/23/2022,9/19/2022,10/24/2022,6/16/2023,6/20/2023,27,62,235,4,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00149,G11,G,11,218,T1,T,0.683,0.880657223,9/10/2022,9/28/2022,10/31/2022,6/17/2023,6/28/2023,18,51,229,11,Rht-B1a,Rht-D1b,semi-dwarf D,,
Seahawk,P00127,E08,E,8,196,T2,T,0.683,0.880657223,9/15/2022,10/5/2022,11/4/2022,5/17/2023,6/6/2023,20,50,194,20,Rht-B1a,Rht-D1a,tall,,
Seahawk,P00132,A01,A,1,220,T1,T,0.684,0.881086811,9/6/2022,9/28/2022,10/31/2022,5/30/2023,6/14/2023,22,55,211,15,Rht-B1a,Rht-D1a,tall,,
